legacy_gestore_id,testo,file,data
4061,"Adriano Viterbini & Davide Toffolo 
Insieme sul palco di WEGIL in concerto tra musica e fumetto
h. 21.00, 9 dicembre 2017 WeGIL - Largo Ascianghi 5, Roma

Ingresso gratuito

Negli spazi di WeGIL di Trastevere, l’hub culturale nel cuore di Roma rinato grazie a Regione Lazio che si sta posizionando nell’offerta culturale della capitale con concerti, live, djset, teatro, degustazioni, iniziative per bambini e incontri accademici, il 9 dicembre arriva sul palco Adriano Viterbini, uno dei chitarristi più ispirati della musica italiana contemporanea, accompagnato dai disegni dal vivo di Davide Toffolo, frontman dei TARM e orgoglio nazionale nel campo del fumetto e dell’illustrazione. 

Un concerto e un evento live trasversale e originale, come lo spazio che lo ospita, che fa dialogare in modo inconsueto la musica e il disegno: ""come il blues, come i tuareg, come la sensualità, come Klein”.

A ottobre 2015 usciva Film O Sound, il secondo lavoro di Adriano Viterbini.  L'album faceva seguito al primo esperimento in solo Goldfoil, e simbolicamente ne portava avanti il lavoro di ricerca sonora: dove il primo andava a togliere, a scavare fino all’essenza, alla madre di tutte le musiche, quindi al blues delle origini e all’Africa, Film O Sound è un viaggio globetrotter tra i caleidoscopici suoni del mondo. 

Dal 2015 a oggi sono successe tantissime cose alla carriera di Adriano, dalla collaborazione con gli Almamegretta e Rokia Traorè passando per il tour con i Tre Allegri Ragazzi Morti uniti dalla comune passione per la cumbia. Proprio dall’amore a prima vista con la storica band friulana prende vita l’idea di un “Tour Blu”, un format inedito, che farà tappa il 9 dicembre nell’hub WeGIL in Largo Asciaghi, in cui oltre ai fedelissimi Los Indimenticables (Jose Ramon Caraballo Armas - tromba percussioni e tastiere, Francesco Pacenza - basso e effetti, Piero Monterisi - batteria) ci saranno i disegni dal vivo di Davide Toffolo, frontman dei TARM ed esponente del fumetto e dell’illustrazione italiani. 

A ospitarli in una serata a ingresso gratuito preceduta dalle degustazioni delle eccellenze del Lazio, grazie alla collaborazione con Arsial, il nuovo spazio culturale WeGIL.

Lo storico palazzo di Trastevere, concepito dall’architetto Moretti, è stato ripensato utilizzando i criteri dell’innovazione e della modernità. La riapertura dell’edificio, la cui gestione è stata affidata alla società regionale LAZIOcrea, è stata resa possibile anche grazie all’opportunità offerta da “Art Bonus”, il credito d’imposta per le erogazioni liberali in denaro a sostegno della cultura e dello spettacolo.

Uno spazio culturale polivalente e creativo, uno spazio nuovo dal cuore antico.",12561612452920adriano_viterbini_2 (1).jpg,12/07/17 16:56:45
2733,"MyBand.it è live in TV!
Quante volte i gruppi emergenti hanno sognato di poter comparire sul piccolo schermo e farsi conoscere davvero, dentro e fuori dalla propria città?

Stasera alle 19.20 in onda su TeleVomero (canale 11) approda nei salotti napoletani la prima puntata di MyBand-TV, con la presentazione della vetrina per gruppi emergenti ""Non Solo Cantautori"" e due ospiti d'eccezione:
Max Giannini e Peppe Lanzetta.

Per scoprire quando andrà in onda la prossima puntata e vedere le repliche... Iscriviti a MyBand.it!
Che aspetti? Il prossimo gruppo può essere il tuo!
Stay tuned!

#myband #televomero",125313245125202televomero.gif,12/09/17 13:53:12
4061,"Saranno lo sceneggiatore, regista, attore e ora anche scrittore Massimiliano Bruno (“Nessuno mi può giudicare”, “Viva l’Italia”, “Beata ignoranza”) e gli scatenati musicisti dell’Orchestraccia, gruppo itinerante delirante folk-rock romano, i protagonisti della serata live del 16 dicembre nella Sala Auditorium di WeGIL, l’hub culturale nel cuore di Roma rinato grazie a Regione Lazio che dall’8 dicembre si sta posizionando nell’offerta culturale della capitale con concerti, live, djset, teatro, degustazioni, iniziative per bambini e incontri accademici.

L’occasione sarà la presentazione-evento del primo romanzo scritto da Massimiliano Bruno, edito da Rizzoli, “Non fate come me”.Dalle ore 21, con l’intervento di tanti amici che leggeranno passi del libro sopra al ritmo dell’Orchestraccia.

Nata dall'idea e dalla voglia di attori e cantanti di unire le loro esperienze reciproche e confrontarle cercando una forma innovativa di spettacolo nel panorama italiano, l’Orchestraccia rappresenta sulla scena un unicum in grado di dare vita a una forma che comprende musica e teatro in una lettura assolutamente attuale.

Usando delle misture di suono estremamente moderne, dal dub, al punk-rock al patchanka, l'Orchestraccia fa cantare, ballare, ridere, riflettere, commuovere: lo spunto è prendere dal folk degli autori romani tra Ottocento e Novecento tutte quelle canzoni e poesie che sono patrimonio della cultura italiana e che sono nell'immaginario tradizionale collettivo di ognuno di noi.

Dimostrando la loro attualità e la loro freschezza rivisitandone gli arrangiamenti, canzoni come “Alla renella” o “Fortunello” sembrano scritte oggi, così come le poesie di Belli e di Pascarella, delineando il ritratto di un paese che evidentemente nei confronti degli oppressi e delle fasce più deboli si è sempre comportato in una maniera prevaricatrice ed arrogante. A tutto questo si aggiungono anche degli inediti, che ben si sposano alle storie dei ragazzi di oggi che non riescono a trovare una casa o un lavoro per farsi una famiglia oppure dolci ballate d'amore dell'Ottocento, quando gli amori dei poveri erano amori proibiti.

Il 16 dicembre a ingresso gratuito l’Orchestraccia salirà con Massimiliano Bruno sul palco di WeGIL, l’hub culturale restituito alla città dopo anni di chiusura al pubblico, oggi incubatore culturale del fermento capitolino e regionale.

Lo storico palazzo di Trastevere, concepito dall’architetto Moretti è stato ripensato utilizzando i criteri dell’innovazione e della modernità. La riapertura dell’edificio, la cui gestione è stata affidata alla società regionale LAZIOcrea, è stata resa possibile anche grazie all’opportunità offerta da “Art Bonus”, il credito d’imposta per le erogazioni liberali in denaro a sostegno della cultura e dello spettacolo.

Uno spazio culturale polivalente e creativo, uno spazio nuovo dal cuore antico.",12478546561962orchestraccia_16 dicembre WeGIL.jpg,12/13/17 08:47:57
4048,"Non Solo Cantautori nasce dall'esigenza di mostrare che nella città di Napoli la musica autoriale ha mille sfaccettature, che non è rinchiusa solo nel folk cantautorale in lingua napoletana e italiana  di tradizione ma che è fatta anche da tante altre realtà interessanti creative e vitali e di generi diversificati come il pop, il funk, il rock, l'elettronica e tante altre.
NON SOLO CANTAUTORI è Musica rigorosamente INEDITA nel senso più ampio del termine. È proposta non solo da artisti singoli ma anche da band in lingua italiana, dialettale e straniera.
Questi artisti grazie alla nostra manifestazione avranno la possibilità di esibirsi e farsi ascoltare in spazi e locali normalmente preclusi alla musica d'autore nel tentativo di allargare il bacino d'utenza creando una sorta di circolo virtuoso. Durante la serata si alternano band e cantautori di vari generi mentre le serate si concluderanno con il Free Stage, Palco libero aperto a chiunque voglia esibirsi.",1225920901224991039_1978457562428819_2701352528000890566_n.jpg,12/13/17 09:25:00
2733,Non perdere la nuova puntata di #MyBandTV - stasera su Televomero ore 23.30 - canale 11 del telecomando - Gianluca Di Pietro CEO di www.my-band.it e Luciano Chirico CEO dell'etichetta Full Heads introdurranno l'intervista a Roberto Colella voce de La Maschera che presenterà il suo ultimo disco #parcosofia. L'intervista ESCLUSIVA mostrerà un inedito Roberto Colella duettare in una serie di domande e risposte con l'artista Peppe Lanzetta. Per finire Gianluca Di Pietro intervisterà la band La Quinta Traccia direttamente da Non SOLO Cantautori.,12561898546246myband_2.jpg,12/14/17 18:56:54
2733,"ecco svelato il segreto di #mybandtv, la prima trasmissione al mondo fatta interamente con uno smartphone",121719934207798io2.jpg,12/16/17 19:17:21
2733,"Nella prossima puntata di #MyBandTV sono intervenuti ospiti molto graditi come Stefano Sarcinelli, Fede n Marlen, Massimo Petrucci e Salvatore Manzoeto per le Band di NON SOLO CANTAUTORI. La trasmissione andrà come sempre in onda su Televomero. Con un Like potrai conoscere il giorno e l'ora della prima messa in onda.",121813318277436myband_3_Moment.jpg,12/20/17 13:18:28
4078,"La meritata pensione del caro amico e collega Peppe ci fa riflettere un po' tutti. 40 anni di lavoro, una vita al servizio dello Stato. Una vita semplice ma densa e piena di soddisfazioni.",12813710114404IMG_20171222_101946.jpg,12/22/17 13:08:12
4074,"tratto da URAGANO, il videoclip del singolo di lancio di ENTELEKEIA, il primo disco di Roberto Cilia dalle tinte dark-rock.",12361250612558310.jpeg,12/24/17 12:36:13
4078,buone feste a tutti i rocker e non!,12481619330873stormtroopers-with-a-christmas-present-10983.jpg,12/24/17 16:48:30
4083,IL PICCOLO BU,1131562349600224129839_1949344938723318_3239690590073162344_n.jpg,01/02/18 15:13:50
4083,LIVE,137153394336224131038_1949344972056648_3539961848921873337_n.jpg,01/02/18 15:37:04
4087,"Il disco ""Venti d'oriente"" è stato presentato al Kestè di Napoli il 21 dicembre 2017. L'evento ha avuto molto seguito. Ecco una recensione sulle pagine locali de Il Mattino",1441129028873825498461_937968413028961_6769144156005176292_n.jpg,01/03/18 11:44:28
4087,"I BlueCaravan sono un nuovo progetto nato nel dicembre 2017 ed ideato dal chitarrista Sergio Esposito, insieme al chitarrista e bassista Raffaele Cardone e alla batterista Federica Sciola. E' un percorso attraverso la musica, un viaggio che non ha confini: spazia dal jazz al rock, fino a sonorità classicheggianti...... ""Open the borders"" è il grido di tanta gente che emigra dalle proprie terre per cercare una vita migliore: a questo si ispira questo progetto......per continuare ad esplorare le rotte musicali della nostra umanità in cammino.",1471131037981025591792_937733583052444_8223660564255011781_n.jpg,01/03/18 11:47:37
2733,"Suoni in una Band? Hai un Video del tuo ultimo EP? Pubblicalo sulla Timeline di MyBand.it e lo passeremo in TV nella prossima puntata di #MYBANDTV.
Parti da qui http://www.my-band.it",13413763530443myband_promo_intervista.jpg,01/03/18 13:34:35
2733,"Ciao ragazzi! Stasera su Televomero, Canale 11 del Telecomando, alle ore 20.00 andrà in onda la 5° puntata di #MyBandTv. Abbiamo intervistato i FOJA, LAB081 ed i CICALA. Ci vediamo stasera in Tv!",13810931325409151.jpg,01/09/18 10:38:33
2733,aspettiamo i vostri Video!,15910550244049promo1.png,01/09/18 10:59:24
4095,HYDRONIKA official 2017,12712229304015H20.jpeg,01/09/18 12:27:34
4095,Live @ BEER GARDEN agosto 2017,1281238251437IMG_6016.PNG,01/09/18 12:28:27
2733,Giovedì 11 Gennaio a Non Solo Cantautori presentazione del primo disco de il Befolko dal titolo ISOLA METROPOLI,153165166724befolko.jpg,01/09/18 16:53:16
2733,"Continua la rassegna Sound of The City organizzata dalla Jesce Sole in collaborazione con il Teatro Sannazaro che, per mercoledì 10 gennaio ore 21, prevede il concerto di Raiz & Radicanto. Reduce dall’esperienza cinematografica che ha visto lo ha visto nei panni di un killer nel film “Ammore e Malavita”, premiatissimo film dei Manetti Bros al 74° Festival di Venezia, Raiz (voce storica degli Almamegretta) riparte per un nuovo tour con il progetto dei Raiz & Radicanto “Musica Immaginaria Mediterranea”.  Sul palco del Sannazaro saliranno:  Giuseppe De Trizio alla chitarra classica, Adolfo La Volpe oud alla chitarra elettrica, Francesco De Palma alle percussioni e Giovanni Chiapparino alla fisarmonica per dar vita a un concerto potente e raffinato al tempo stesso, in cui l’universo sonoro di voci che si intrecciano a ritmi cadenzati, gli echi delle corde, delle pelli e dei papiri, scivolano come rivoli di un racconto che sembra non avere mai fine. Brani d’autore di Raiz e degli Almamegretta riletti con ritmicità ed eleganza in una chiave destrutturata e riportata in filigrana alla propria essenza: la dimensione del viaggio. Canzone napoletana, salmi, fado portoghese, ritmi nordafricani, mediorientali, asiatici: lingue e linguaggi che si inseguono, una “democrazia del pentagramma”, il mediterraneo come una realtà panregionale, senza frontiere.

VIDEO
https://www.youtube.com/watch?v=aSWurPF9mZ8",15616737211624RaizRadicanto.jpg,01/09/18 16:56:22
2733,Ci vediamo Giovedì 11 al Mamamù con NON SOLO CANTAUTORI,1417816599863nonsolocantautori11012018.jpg,01/09/18 17:05:00
2733,"Ecco i Tartaglia Aneuro, li ritroverete nella prossima intervista di Gianluca Di Pietro in #MyBandTv",1151745466742tartaglia aneuro.jpg,01/09/18 17:15:07
2733,"stiamo per intervistare RAIZ voce degli Almamegretta, tu che domanda gli faresti?",1571592207588RAIZ-1576x1200.jpg,01/10/18 15:57:01
4078,"Ieri ho incontrato RAIZ, è stato cortese, disponibile, cordiale ed umile come solo i grandi artisti sanno essere.",13913224800726232916_10155721465929667_6217800274540429369_o.jpg,01/11/18 09:03:24
2733,"Nella prossima puntata di #MyBandTv, ormai giunta al 6° appuntamento, troveremo Daniele Sepe, Tartaglia Aneuro e i Blindur.",1459369272540daniele_sepe.png,01/15/18 09:45:28
4104,Daphne Band,161243816952Sldshow005.jpg,01/15/18 12:06:18
4096,"NEBRA rock band from Naples, since 2006

AURORA PELOSI - vocals
GIANNI GARGIULO - guitar
LUCIO D'ARRIGO - bass
ALFREDO MANZO - drums",13023259144706NEBRA.new1.jpg,01/15/18 23:30:14
4078,"Ho applicato piccoli ma importantissimi accorgimenti e risolto alcuni BUG nell'algoritmo di MyBand che adesso risulta più veloce e performante. 
www.my-band.it è una realtà!",12413875515197codecode.jpg,01/23/18 13:24:52
2733,"James Senese e Napoli Centrale in concerto al Teatro Sannazaro

Mercoledì 31 Gennaio 2018 – Start h 21



Si avvicina il concerto, rinviato al 31 gennaio, di James Senese e Napoli Centrale al Teatro Sannazaro: nell'ambito della rassegna ""Sound of The City"", a cura dell'etichetta Jesce Sole, l'icona del Neapolitan Power torna a calcare il palco, dopo il live-recording in occasione del festival ""Sorrento Incontra – M'Illumino d'Inverno 2017/18"", che lo ha visto impegnato nella registrazione dal vivo del disco di prossima uscita. In scaletta, tanti i brani cari ai suoi fan e che hanno segnato le tappe fondamentali della carriera di un artista, che a distanza di cinquant'anni continua a stupire ed emozionare con il suo inconfondibile groove. Testimone e protagonista assoluto di uno spaccato della musica napoletana, intriso innanzitutto di innovazione, e che ancora fa scuola, ha legato il suo inimitabile stile, oltre che ai Napoli Centrale e agli Showmen, ovviamente a Pino Daniele, di cui è stato ""suono autentico e struggente"".


Reduce da un lunghissimo tour (oltre 150 date in due anni) che lo ha portato a girare l’Italia e l’Europa per promozionare ""O’ SANGHE"" (Ala Bianca/Warner), album uscito nel 2016 e vincitore della Targa Tenco, l’instancabile musicista partenopeo, oggi, si prepara alla pubblicazione – nella primavera 2018 – di un doppio disco celebrativo per i 50 anni della sua carriera, a cui farà seguito un fitto calendario di concerti.


La formazione attuale dei NAPOLI CENTRALE – la stessa che ha registrato ""Nero a metà"" di Pino Daniele – vede JAMES SENESE alla voce e al sax, ERNESTO VITOLO alle tastiere, GIGI DE RIENZO al basso e AGOSTINO MARANGOLO alla batteria.",1431269328557James Napoli Centrale.jpg,01/24/18 12:43:03
2733,"VUOI IL VIDEO DELLA TUA BAND IN TV?
Televomero dalla prossima settimana manderà in onda a rotazione i video completi delle band che sono passate e passeranno su #MyBandTv e che hanno partecipato a Non SOLO Cantautori
Vuoi vedere anche il tuo? 
Registrati adesso su www.my-band.it/web/registrati.aspx
e contattaci per suonare LIVE alle noste serate",1714726399204nonsolocantautoriemyband.jpg,01/28/18 14:07:40
4078,"MyBandTv 8° Puntata
Non perdere la nuova puntata di MyBandTv stasera su Televomero ore 20.00
Nella prossima puntata di #MyBandTV Gianluca Di Pietro presenterà due straordinarie band Campane ovvero i Maleizappa ed i Black Ciabbath - Non perdere dunque la prossima puntata che andrà in onda martedì 30 gennaio alle ore 20.00 ed ancora giovedì e sabato alle ore 20.20 sempre e soltanto su Televomero Canale 11 del Telecomando!

Se anche tu vuoi portare la tua Band in TV e far conoscere al Grande Pubblico il tuo Video Clip pubblicalo su www.my-band.it per sottoporlo alla nostra redazione.",1271079884485maleizappa.png,01/30/18 10:27:09
2733,"Le telecamere di #MyBandTv hanno catturato il grande evento musicale che ieri sera si è svolto al Teatro Sannazzaro. Sul palco del teatro è andata in scena la grande musica partenopea con quelli che sono a nostro avviso i miglioi interpreti di un'era, quella musicale Napoletana, che è anora viva e vegeta e che si esprime e si fa sentire grazie all'arte musicale di james Senese, Gigi De Rienzo, Ernesto Vitolo e Agostino Marangolo.

Abbiamo fatto quattro chiacchiere con James pochi minuti prima che iniziasse il concerto. Non è facile parlare con chi preferisce esprimersi con la musica, ma James è grande proprio per questo, nelle poche battute scambiate è venuta fuori l'essenza genuina di un uomo legato alla propria terra, alle proprie origine ma sopratutto alla storia di Napoli e a tutto quello che ha patito essendo un figlio della seconda guerra mondiale che solo chi l'ha vissuto può capirlo.

Nell'intervista Gianluca ha chiesto di dare un consiglio a chi si avvicina alla musica e la risposta di James è stata netta: suona se vuoi farlo veramente altrimenti leiv' man'!

Grande James!",24713839185327624952_10155782406224667_6952459657446963160_o.jpg,02/01/18 13:47:13
2733,"Non ho ancora capito come funziona Wikipedia, uno cerca su Gigi De Rienzo e trova nulla. Ma come diavolo è possibile?",25013886456864gigi_de_rienzo.jpg,02/01/18 13:50:46
4078,"Questo è l'anfiteatro romano di Posillipo, un tempo in questo luogo si esibivano attori, musicisti, cantanti, gente di spettacolo capaci di coinvolgere, far divertire, cantare e quindi emozionare il pubblico di un tempo. 

Nel mondo esistono tantissimi Anfiteatri, sono tutti posti magici, io però da quando ho visto questo di Posillipo mi sono completamente innamorato e sono giorni che dentro di me covo l'idea di suonarci, di far suonare, di coinvolgere la gente giusta che sappia apprezzare. 

Chissà... forse... prima o poi... qualcosa accadrà!",22416585185385anfiteatro_posillipo.jpg,02/01/18 16:24:19
4096,NEBRA,21012100284299Immagine2018-2.jpg,02/06/18 12:10:29
4096,NEBRA,21012219478101Immagine2018-2.jpg,02/06/18 12:10:48
2733,"Loro sono i ""Bellavista"" ed insieme a James Senese sono i protagonisti della nona puntata di #MyBandTv in onda su #Televomero questa settimana la cui replica sarà trasmessa giovedì e sabato sera alle ore 20.30. 
Il videoclip dei Bellavista è davvero interessante, si intitola l'Italienne, è stato girato a Napoli con molta maestria e rende merito alla canzone che sembra un collage delle canzoni italiane che hanno fatto la storia della musica di questo paese. 
In questi giorni Sanremesi sembra cascare proprio a fagiuolo. Vi aspettiamo dunque Sabato prossimo per seguire su Televomero quanto i Bellavista hanno da dire e farci sentire. A nostro avviso il palco dell'Ariston sarebbe stato meritatissimo!",2379363115834bellavista.PNG,02/07/18 09:37:12
2733,"Teresa De Sio in concerto al Teatro Politeama
Venerdì 16 Febbraio 2018 – Start h 21

Non poteva che concludersi nella città dove tutto ha avuto inizio, la città degli eterni ritornanti di Teresa De Sio e dei mille colori di Pino Daniele, quello che è stato un omaggio intenso e appassionato, in chiave folk d’autore, a uno dei più grandi cantastorie del nostro tempo: ""Teresa canta Pino"", il tour devozionale della cantautrice partenopea all'amico scomparso arriva a Napoli – il 16 Febbraio al Teatro Politeama –, dopo aver emozionato il pubblico di oltre quaranta tra i più importanti teatri e festival italiani. Prima il disco-omaggio, patrocinato da Pino Daniele Trust Onlus e Campania Music Commission, poi un intero anno di tournée a cantare Pino, senza retorica, con l’energia, il ritmo e la sperimentazione, che hanno da sempre caratterizzato lo stile unico della Brigantessa della musica italiana. Non una semplice interpretazione, dunque, quella della De Sio, quanto una vera e propria immersione nel mondo di Pino Daniele, da cui ne escono contaminati i reciproci linguaggi, il folk che si fonde al blues e ai ritmi contemporanei, preservandone però parole e melodie, in una maniera che non commemora ma omaggia, che non stravolge ma rinnova: Pino è un classico, ""sta sui volti della gente, sulla facciata dei palazzi"", come dichiara la stessa cantautrice ""e non possiamo che salutarlo con la musica"".

Un concerto suggestivo e potente – prodotto da Arealive, in media partnership con Radio Punto Nuovo –, che si presenterà idealmente suddiviso in due parti: ""‘O Scarrafone"", ""Bella ‘mbriana"", ""Je so’ pazzo"", e tutte le altre canzoni più belle che hanno reso indimenticata l’anima di Pino Daniele, per poi passare a ""Voglia ‘e turnà"", ""Pianoforte e voce"", ""Aumm aumm"", gli iconici brani della De Sio, in un viaggio musicale che parte dagli anni ‘70 e arriva ai giorni nostri, senza alcuna nostalgia. Così, ai presenti in sala (via Monte di Dio, 80) sarà subito chiaro che a farla da protagonista è la città di Napoli, mai sfondo inerte nelle storie che la riguardano.


Ad accompagnare Teresa, una line-up d'eccezione: Sasà Flauto (direzione musicale e chitarre), H.E.R. (violino), Pasquale Angelini (batteria), Francesco Santalucia (tastiere), Vittorio Longobardi (basso) e Claudio Giusti (fiati), in un irresistibile crescendo musicale, con finale a sorpresa.",2281313039532A3_TeresaDeSio_2.jpg,02/08/18 13:28:40
3992,<3,21918715573107valentine-s-day-syrian-hamster-9810275.jpg,02/14/18 18:19:59
2733,"Siamo a segnalare una notizia eccezionale appena battuta dall'Ufficio Stampa della FullHeads. 
Noi di MyBand facciamo un grande in bocca al lupo a Dario Sansone ed ai FOJA per questa grande occasione.

I Foja in lizza con ""A chi appartieni"" per la Miglior canzone originale ai David di Donatello 2018

Sette in tutto le candidature per il film ""Gatta Cenerentola""



Napoli, 14 febbraio 2018 – ""'A chi appartieni' è una canzone figlia delle suggestioni del lungometraggio d'animazione 'Gatta Cenerentola', è venuta alla luce con la stesura della prima sceneggiatura del film ed ha accompagnato tutta la gestazione della pellicola; siamo perciò felici di questa candidatura, di porre ancora una volta all'attenzione nazionale la contemporaneità della nostra lingua e di rafforzare la simbiosi della nostra musica con altre forme d'arte, perché è da questo continuo scambio che si riescono ad amplificare messaggi ed emozioni."" Così Dario Sansone – qui nella duplice veste di co-regista e cantautore – saluta l'annuncio, pubblicato poche ore fa sul sito ufficiale, riguardo le cinquine candidate ai Premi del David di Donatello 2018. Il lungometraggio d'animazione che aveva sfiorato la nomination agli Oscar, ora, come da previsione, fa man bassa di candidature: Miglior film, Migliore produttore, Miglior musicista, Miglior suono, Migliori Effetti digitali, David Giovani e Migliore canzone originale. Quest'ultimo riconoscimento, in particolare, va alla rock band napoletana, Foja, per il brano ""A chi appartieni"", il cui frontman – ricordiamo – è anche regista del film, insieme ad Alessandro Rak, Ivan Cappiello e a Marino Guarnieri. Un ulteriore traguardo, questo, che conferma quanto la musica ""made in Naples"" abbia sempre più un respiro nazionale e resti aperta alla virtuosa commistione con altre forme d'arte. Prodotto dalla Mad Entertainment e Rai Cinema, ""Gatta Cenerentola"" che è stata presentata tra il plauso di pubblico e critica alla passata Mostra del Cinema di Venezia, si ispira all'omonima fiaba di Giambattista Basile e all'opera teatrale di Roberto De Simone, rappresentando, dunque, una perla dell'animazione d'avanguardia. Si pronuncia in merito alla notizia anche il produttore artistico dell'ultimo album dei Foja, Luigi Scialdone, che insieme ad Antonio Fresa è nella rosa dei cinque per la categoria Miglior musicista: ""Felicissimo per questa candidatura che è linfa per continuare a lavorare con passione e tenacia, e che allo stesso tempo conferma come l'unione artistica e di intenti di una squadra sia la chiave fondamentale per raggiungere ottimi risultati"".",2819243189492.jpg,02/14/18 19:08:02
4078,"Non perdere l'appuntamento di stasera con #MyBandTv ore 20.00 su Televomero Canale 11 del telecomando. 
Con me stasera ci sarà Lelio Perillo dei PitWine e Paolo Palopoli per la presentazione del disco Back on the Ground.",2819267239326IMG_20180217_223208.jpg,02/20/18 19:08:24
4078,"Domani inaugura Palazzo Fondi, un palazzo del 1700 la cui importanza storica è ben documentata sui libri di storia e di architettura. Quello che però i libri non possono raccontare è l'esperienza che io ed altri colleghi abbiamo vissuto dal 2007 al 2013 periodo in cui in quel palazzo, l'allora capo della Protezione Civile Nazionale, il dott. Guido Bertolaso, decise di trasferire la sede operativa del Commissariato Emergenza Rifiuti in Campania.

Personalmente fui impegnato nella gestione di tutta la parte informatica del Commissariato, la sicurezza dei dati, lo sviluppo del portale web e di quella che allora fu definita una vera e propria impresa digitale ovvero la creazione del Progetto E.R.C.O.L.E. Emergenza Rifiuti Campania Organizzazione Localizzazione Embedded dei dati Geo Spaziali legati agli impianti di smaltimento rifiuti.

Lavorare in quelle stanze pregne di storia, tra marmi pregiati, soffitti affrescati, voci, malumori, ansie e soddisfazioni è stata per me l'esperienza lavorativa ed umana più importante che io abbia vissuto fino ad oggi. Rientrarci domani come visitatore sarà emozionante perchè, a parte tutto, quel palazzo merita di vivere la giusta destinazione, quella dell'arte.

A domani.
gdp",3811331204913palazzo_fondi.jpg,03/12/18 11:08:21
2651,la fiducia,42512356461806bis 645.jpg,04/10/18 12:25:47
4096,"È UFFICIALE!!!!!!!!!!

È finalmente uscito ''Cuore Colpevole'' il nuovo album dei NEBRA, un progetto che unisce il rock all'arte!!
Disponibile su CD (e prossimamente anche nella versione in vinile), in vendita nei migliori negozi di dischi e su tutte le piattaforme digitali.
Prodotto da Luigi Mazzesi su etichetta New LM Records, contiene undici tracce inedite + un remix firmato CHRISTO come bonus track.

La copertina è un'elaborazione grafica dedicata a Riccardo Dalisi e nel booklet che correda il CD è pubblicata anche una sua opera inedita, insieme a quelle di Barbara Karwowska, Giovanni Manzo, Oni Wong, Pinasv Boen, Ulderico Di Domenico, Federico Iadarola, Mariano Gison, MariOrb, Cristabel Christo, Nando Spina e Aurora Pelosi.

Un viaggio alchemico attraverso i miti e le leggende antiche in un vortice di note e parole!!

STAY ROCK, STAY NEBRA!!!!!!!!!!!",6277328597429NEBRA copertina album Cuore Colpevole.jpg,06/02/18 07:28:06
4078,"Faccio i miei complimenti al caro amico Gigo Giglio per il suo libro The Woodstocker Storie di Pace Amore e Musica, non vedo l'ora di leggerlo. So che ogni capitolo inizia con un QR CODE e già questo è abbastanza per stuzzicare la mia curiosità! 
Spero di riuscire a rubargli qualche minuto per una breve intervista il 22 Giugno al Palazzo Pan ore 17.00 durante la presentazione ufficiale di quello che sono sicuro sarà un capolavoro!",657115295705235649132_10217013424713315_4627217822760566784_n.jpg,06/19/18 11:57:06
2733,"Vogliamo segnalare questo nuovo evento che si terrà Sabato 30 giugno, anteprima nazionale ad Amalfi per il Napoli Teatro Festival Italia 2018. 
Saranno protagonisti ENZO GRAGNANIELLO & SOLIS STRING QUARTET in In viaggio coi Poeti Tra note e versi.

Un’anteprima assoluta quella che attende il pubblico del Napoli Teatro Festival Italia, sabato 30 giugno: dalle ore 21,30, infatti, nella suggestiva cornice del Duomo di Amalfi (SA) Enzo Gragnaniello ed i Solis String Quartet presenteranno in concerto  il progetto dal titolo “In viaggio coi Poeti. Tra note e versi”, il cui disco uscirà entro la fine dell’anno 2018.

“Esiste un territorio musicale di confine, sospeso tra sogno e realtà, in cui non conta la lingua che si adoperi, perché l’unico alfabeto ammesso è quello delle emozioni, dei sentimenti. In quel territorio, appunto, si muovono Enzo Gragnaniello e il Solis String Quartet attraverso questo progetto. Il loro può essere letto come un viaggio appassionato nella galassia dei cantautori di ogni paese, ma assomiglia ai viaggi romantici di Salgari, di quelli compiuti senza mai muoversi da casa perché quello che conta, nel mondo della canzone, è l’universo che si coltiva dentro, nel profondo dell’anima. Un universo infinitamente sfaccettato, seducente, magico eppure declinabile da un’unica voce d’interprete, italiana e mediterranea solo per caso, o forse no. Jacques Brel, Tom Waits, Chico Buarque, Leonard Cohen e tanti altri poeti della musica diventano, dunque, ideali compagni d’avventura in una passeggiata d’autore, compiuta e raccontata con spirito libero ed il doveroso rispetto che si deve, in ogni circostanza, alle cose più belle.” 

(Stefano Valanzuolo)
Da un’idea di: Solis String Quartet
Adattamento testi: Enzo Gragnaniello
Arrangiamenti: Antonio Di Francia

On stage:
Enzo Gragnaniello Voce e Chitarra
Vincenzo Di Donna Violino
Luigi De Maio Violino
Gerardo Morrone Viola
Antonio Di Francia Violoncello",65814509539592Riccardo Piccirillo Ph - Foto1.jpg,06/26/18 14:58:54
2733,Selfie dedicato a Edoardo Bennato!!!,839202947945IMG_20190809_200945.jpg,08/09/19 20:39:48
2733,"Uno scatto rubato durante l'intervista ad Armando Ruggiero voce della band ""La geometria del caos"". Presto in TV l'intervista integrale ed il VIDEOCLIP del brano ""La ballata dell'odio""",8111942307868IMG_20190818_010604.jpg,08/18/19 01:11:32
2733,MyBandTv: Gianluca Di Pietro intervista  Valerio Ruotolo leader dei Diatriba,8372256568229Screenshot_2019-08-19-22-35-58.png,08/19/19 22:37:57
2733,"#MyBandTV riparte dalla seconda settimana di settembre su Televomero, canale 11 del telecomando!

Hai realizzato un videoclip? Posta in link e noi lo manderemo in onda!",85012823475800unnamed.jpg,08/24/19 12:50:48
